14939080#S0289250 ==> 0,0.829,0,0.027,0.702,0.056,0.9,0.519,0.224,?,0,0,0,0.26,0.2,0,?,0,0.821,0,0.029,0.654,0.061,0.893,0.507,0.123,?,0,0.821,0,0.029,0.575,0.061,0.885,0.5,0.123,?,0,0.821,0,0.029,0.64,0.061,0.917,0.646,0.123,?,0,0.293,0,0,0.618,0.316,0.286,0.2,0,?,?,?,?,?,?,?,?,?,0,0,0,0,0.641,0.375,0.143,0.143,0,?,?,?,?,?,?,?,?,?,?,0.127,0.821,0,0.031,0.556,0.065,0.909,0.6,0.127,?,0,0,0,0.737,0.064,0,mismatch
17376911#S10786351 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0,0,0.077,0.534,0.238,0.149,?,0,0.225,0,0.5,0.752,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.435,0,0.45,0.889,0.57,0.624,mismatch
S0727148#10980671 ==> 0,0.225,0,0.5,0.805,0.5,1,0.938,0.707,?,0.224,0,0.143,0.858,0.4,0.289,?,0,0.225,0,0.5,0.92,0.5,0.933,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,0,0.225,0,0.5,0.89,0.368,0.857,0.857,0.707,?,?,?,?,?,?,?,?,?,0,0,0,0,0.705,0.333,0.286,0.286,0,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.917,0.5,0.917,0.917,0.707,?,0.136,0,0.308,0.56,0.338,0.582,mismatch
15542953#S2594743 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0.2,0,0.125,0.513,0.391,0.441,?,0,0.225,0,0.5,0.711,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.577,0,0.4,0.61,0.461,0.577,mismatch
21978255#S10848437 ==> 0,0.225,0,0.5,0.84,0.5,0.906,0.938,0.707,?,0,0,0.105,0.356,0.895,0.324,?,0,0.225,0,0.5,0.813,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,0,0,0,1,0.667,0.733,0.5,0.4,0.4,1,?,?,?,?,?,?,?,?,?,?,0.19,0,0.255,0.757,0.218,0.414,mismatch
17217193#S6974427 ==> 0.5,0.5,0,0.333,0.97,0.906,0.933,0.856,0.5,?,0,0,0,1,0.833,0.49,?,0.5,0.5,0,0.333,0.968,0.9,0.929,0.847,0.5,?,0.5,0.5,0,0.333,0.912,0.893,0.923,0.836,0.5,?,0,0.293,0,0.333,0.917,0.846,0.843,0.769,0.5,?,0,0,0,0,0.721,0.375,0.143,0.143,0,?,?,?,?,?,?,?,?,?,0,0.225,0,0.125,0.917,0.692,1,0.517,0.224,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0.075,0,0.148,0.641,0.14,0.259,mismatch
S5476975#13212896 ==> 0,0.225,0,0.5,0.863,0.5,1,0.938,0.707,?,0.586,0,0.545,1,0.976,0.739,?,0,0.225,0,0.5,0.837,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.81,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.917,0.5,0.917,0.917,0.707,?,0.316,0,0.167,0.693,0.246,0.289,mismatch
15111279#S8266599 ==> 0,0.225,0,0.5,0.799,0.5,0.906,0.938,0.707,?,0,0,0,0.442,0.463,0.242,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.726,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0,0.125,0.597,0.306,0.224,mismatch
23133828#S2233609 ==> 1,1,1,1,1,1,1,1,1,?,0,0,0,0.605,0.336,0,?,1,1,1,1,1,1,1,1,1,?,1,1,1,1,1,1,1,1,1,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,0.183,0,0.2,0.757,0.459,0.419,mismatch
22025431#S11419775 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0.224,0,0,0.512,0.208,0,?,0,0.225,0,0.5,0.783,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.743,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.769,0.5,0.885,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.731,0.5,0.875,0.917,0.707,?,0.105,0,0.158,0.707,0.164,0.273,mismatch
22237938#S4162023 ==> 0,0.225,0,0.5,0.79,0.5,0.906,0.938,0.707,?,0,0,0,0.408,0.25,0,?,0,0.225,0,0.5,0.752,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.699,0.5,0.885,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.118,0,0.231,0.639,0.268,0.387,mismatch
S10314040#20627900 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0,0,0,0.292,0.147,0,?,0,0.225,0,0.5,0.801,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.757,0.5,1,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.715,0.5,1,0.917,0.707,?,0,0,0,0.359,0.1,0,mismatch
20692614#S11567906 ==> 1,1,1,1,1,1,1,1,1,?,0,0,0.222,0.676,0.217,0.54,?,1,1,1,1,1,1,1,1,1,?,1,1,1,1,1,1,1,1,1,?,1,1,1,1,1,1,1,1,1,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,0,0,0,1,0.867,0.907,0.8,0.92,0.92,1,1,1,1,1,1,1,1,1,1,?,0.463,0,0.5,0.777,0.613,0.75,mismatch
20751048#S11088408 ==> 0,0.225,0,0.5,0.3,0.5,0.906,0.938,0.707,?,0,0,0,0.56,0.412,0.345,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.672,0.5,0.885,0.923,0.707,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,0,0.368,0,0,0.514,0.611,0.286,0.244,0.4,0,?,?,?,?,?,?,?,?,?,?,0.134,0,0.308,0.705,0.41,0.478,mismatch
21152098#S10926266 ==> 0,0.225,0,0.5,0.863,0.5,0.906,0.938,0.707,?,0.134,0,0,0.56,0.195,0.161,?,0,0.225,0,0.5,0.837,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.81,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.805,0.5,0.885,0.923,0.707,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,0,0.225,0,0.5,0.722,0.861,0.4,0.667,0.833,0.707,0,0.225,0,0.5,0.1,0.5,0.875,0.917,0.707,?,0.211,0,0.158,0.72,0.377,0.283,mismatch
15862748#S7783450 ==> 0.707,0.684,0,0.5,0.6,0.5,1,0.906,0.707,?,0,0,0.25,0.451,0.875,0.5,?,0.354,0.553,0,0.5,0.2,0.5,1,0.967,0.707,?,0.707,0.684,0,0.5,0.926,0.5,1,0.85,0.707,?,0.707,0.684,0,0.5,0.6,0.5,1,0.838,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0.567,0.364,0.222,0.222,0,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.917,0.5,0.917,0.917,0.707,?,0.154,0,0.333,0.59,0.345,0.507,mismatch
7079448#S7268275 ==> 0,0.293,0,0.333,0.908,0.781,0.873,0.7,0.5,?,0,0,0.2,0.366,0.833,0.447,?,0.5,0.5,0,0.333,0.838,0.833,0.929,0.74,0.5,?,0,0.293,0,0.333,0.852,0.75,0.854,0.657,0.5,?,0,0.293,0,0.333,0.946,0.769,0.875,0.646,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0.5,0.64,0.4,0.68,0.68,0.667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.231,0,0.333,0.876,0.509,0.61,mismatch
S4533229#5716169 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0,0,0,0.529,0.362,0.261,?,0,0.225,0,0.5,0.86,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.838,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0.1,0.286,0.25,0.25,0,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.812,0.5,1,0.917,0.707,?,0.474,0,0.375,0.553,0.638,0.567,mismatch
S7897966#15442717 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0.302,0,0.308,0.768,0.41,0.471,?,0,0.225,0,0.5,0.837,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.81,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,0,0.368,0,0.5,0.888,0.35,1,0.857,0.707,?,?,?,?,?,?,?,?,?,0,0,0,0,0.575,0.25,0.125,0.125,0,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.917,0.5,0.917,0.917,0.707,?,0.359,0,0.385,0.522,0.569,0.589,mismatch
23503666#S9964226 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0.338,0,0.125,0.61,0.143,0.224,?,0,0.225,0,0.5,0.752,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.711,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.1,0.5,0.885,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0.13,0.665,0.239,0.243,mismatch
S9758095#19524867 ==> 0,0.293,0,0,0.975,0.906,0.85,0.856,0.957,?,0,0,0.273,0.802,0.45,0.447,?,0,0.293,0,0,0.973,0.9,0.843,0.84,0.954,?,0,0.293,0,0,0.864,0.786,0.808,0.693,0.95,?,0.5,0.5,0,0.333,0.99,0.962,0.938,0.938,0.982,?,0,0,0,0,0.657,0.286,0.143,0.143,0,?,?,?,?,?,?,?,?,?,0,0,0,0,0.572,0.214,0.217,0.217,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,0.546,0,0.357,0.776,0.457,0.533,mismatch
S0601408#19627840 ==> 0.316,0.585,0,0.167,0.878,0.387,0.443,0.644,0.316,?,0,0,0,0.344,0.175,0,?,0,0.509,0,0.167,0.755,0.373,0.409,0.587,0.316,?,0,0.509,0,0.167,0.64,0.343,0.406,0.571,0.316,?,0,0.509,0,0.167,0.681,0.338,0.43,0.6,0.316,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,0,0,0,0,0.673,0.444,0.267,0.267,0,?,?,?,?,?,?,?,?,?,?,0.316,0.585,0,0.167,0.574,0.35,0.415,0.608,0.316,?,0.091,0,0.238,0.806,0.146,0.531,mismatch
S7910817#14860180 ==> 0,0.225,0,0.5,0.834,0.5,1,0.938,0.707,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.801,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.765,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.757,0.5,1,0.923,0.707,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.715,0.5,1,0.917,0.707,?,0.34,0,0.28,0.581,0.645,0.487,mismatch
16595179#S9155772 ==> 0,0.293,0,0,0.952,0.906,0.853,0.85,0.957,?,?,?,?,?,?,?,?,0,0.293,0,0,0.949,0.9,0.843,0.84,0.954,?,0,0.293,0,0,0.84,0.786,0.808,0.693,0.95,?,0.5,0.5,0,0.333,0.968,0.962,0.938,0.938,0.982,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0.682,0.273,0.222,0.222,0,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,0,0,0.042,0.539,0.162,0.089,mismatch
S9212480#22587333 ==> 0,0.225,0,0.5,0.784,0.5,1,0.938,0.707,?,0,0,0,0.4,0.286,0,?,0,0.225,0,0.5,0.92,0.5,0.933,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.1,0.5,1,0.923,0.707,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.302,0,0.214,0.662,0.582,0.369,mismatch
S10681213#15754635 ==> 0,0.225,0,0.5,0.79,0.5,1,0.938,0.707,?,0,0,0,0.424,0.084,0,?,0,0.225,0,0.5,0.92,0.5,0.933,0.933,0.707,?,0,0.225,0,0.5,0.1,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,0,0.225,0,0,0,0.1,0.176,0.25,0.222,0,?,?,?,?,?,?,?,?,?,?,0.105,0,0.095,0.346,0.249,0.211,mismatch
S11412360#22171997 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0,0,0,0.533,0.455,0.306,?,0,0.225,0,0.5,0.745,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.699,0.5,1,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.371,0,0.421,0.802,0.344,0.593,mismatch
20567521#S9163124 ==> 0.5,0.5,0,0.333,0.863,0.812,0.933,0.706,0.5,?,0,0,0,0.258,0.133,0,?,0.5,0.5,0,0.333,0.829,0.8,0.929,0.687,0.5,?,0,0.293,0,0.333,0.912,0.75,0.885,0.607,0.5,?,0.5,0.5,0,0.333,0.833,0.808,0.917,0.7,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0.5,0.988,0.909,0.9,0.9,0.981,1,1,1,1,1,1,1,1,1,1,0,0.293,0,0.333,0.916,0.75,0.864,0.608,0.5,?,0.277,0,0.45,0.926,0.371,0.684,mismatch
20690233#S2508296 ==> 0,0.293,0,0.333,0.805,0.594,0.9,0.438,0.5,?,0.267,0,0.286,0.633,0.929,0.535,?,0.5,0.5,0,0.333,0.926,0.667,0.929,0.627,0.5,?,0.5,0.5,0,0.333,0.921,0.643,0.923,0.6,0.5,?,0.5,0.5,0,0.333,0.784,0.654,0.917,0.577,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0.6,0.25,0.167,0.167,0,?,0.213,0,0.333,0.872,0.34,0.5,mismatch
13070243#S2607096 ==> 0,0.225,0,0.5,0.4,0.5,0.906,0.938,0.707,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.3,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.797,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.715,0.5,0.875,0.917,0.707,?,0.091,0,0.167,0.994,0.465,0.357,mismatch
20593825#S10377062 ==> 0,0.225,0,0.5,0.881,0.5,0.906,0.938,0.707,?,0,0,0,0.373,0.18,0,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.838,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.805,0.5,0.885,0.923,0.707,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,0,0,0,0.8,0.981,0.857,0.917,0.917,0.894,1,1,1,1,1,1,1,1,1,1,0,0.225,0,0.5,0.917,0.5,0.867,0.917,0.707,?,0.27,0,0.281,0.925,0.174,0.446,mismatch
17164136#S9977159 ==> 0,0.225,0,0.5,0.841,0.5,0.906,0.938,0.707,?,0.25,0,0.25,0.683,0.4,0.408,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.777,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.2,0.5,0.885,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.917,0.5,0.867,0.917,0.707,?,0.306,0,0.467,0.79,0.584,0.639,mismatch
S0253942#15140599 ==> 0,0.553,0,0.143,0.807,0.333,0.68,0.794,0.289,?,0,0,0,0.421,0.287,0,?,0,0.509,0,0.167,0.701,0.4,0.653,0.787,0.316,?,0,0.509,0,0.167,0.675,0.4,0.622,0.707,0.316,?,0,0.509,0,0.167,0.696,0.369,0.657,0.769,0.316,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0.5,0.5,0,0.333,0.937,0.708,0.564,0.583,0.5,?,0.264,0,0.448,0.628,0.255,0.631,mismatch
11395595#S7178316 ==> 0,0.225,0,0.5,0.921,0.5,0.902,0.938,0.707,?,0,0,0,0.431,0.261,0.304,?,0,0.225,0,0.5,0.837,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.81,0.5,0.893,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0.5,0.97,0.778,0.857,0.857,0.707,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.775,0.5,0.875,0.917,0.707,?,0.655,0,0.583,0.929,0.845,0.746,mismatch
23135471#S4255706 ==> 0,0.293,0,0.333,0.859,0.656,0.873,0.538,0.5,?,0,0,0,0.605,0.336,0,?,0,0.293,0,0.333,0.827,0.633,0.864,0.507,0.5,?,0,0.293,0,0.333,0.79,0.607,0.854,0.471,0.5,?,0,0.293,0,0.333,0.796,0.577,0.875,0.438,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.132,0,0.188,0.751,0.272,0.425,mismatch
15571996#S8870502 ==> 0,0.293,0,0,0.914,0.812,0.833,0.731,0.957,?,0.436,0,0.75,0.896,0.941,0.866,?,0,0.293,0,0,0.893,0.8,0.821,0.713,0.954,?,0,0.293,0,0,0.95,0.893,0.827,0.836,0.95,?,0.5,0.5,0,0.333,0.968,0.962,0.938,0.938,0.982,?,0,0,0,0,0.606,0.286,0.24,0.24,0,?,?,?,?,?,?,?,?,?,0,0,0,0,0.837,0.6,0.629,0.629,0.651,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0,0.333,0.989,0.958,0.927,0.933,0.98,?,0.258,0,0.385,1,0.479,0.559,mismatch
S8303295#23145897 ==> 0,0.225,0,0.5,0.815,0.5,1,0.938,0.707,?,0.25,0,0,0.488,0.224,0,?,0,0.225,0,0.5,0.777,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.929,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.923,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.703,0.5,1,0.917,0.707,?,0.309,0,0.4,0.481,0.623,0.591,mismatch
14922963#S3179735 ==> 0,0.38,0,0.25,0.922,0.604,0.933,0.825,0.408,?,0,0,0,0.246,0.175,0,?,0,0.38,0,0.25,0.858,0.6,0.864,0.78,0.408,?,0.408,0.52,0,0.25,0.932,0.643,0.923,0.836,0.408,?,0,0.38,0,0.25,0.831,0.615,0.843,0.785,0.408,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0.55,0.25,0.125,0.125,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.293,0,0.161,0.933,0.629,0.445,mismatch
23146461#S5242173 ==> 1,1,1,1,1,1,1,1,1,?,0,0,0,0.629,0.273,0.336,?,1,1,1,1,1,1,1,1,1,?,1,1,1,1,1,1,1,1,1,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,0.204,0,0.364,1,0.356,0.544,mismatch
S4838937#10730672 ==> 0.5,0.5,0,0.333,0.856,0.688,0.633,0.55,0.5,?,0,0,0,0.226,0.153,0,?,0,0.293,0,0.333,0.853,0.633,0.598,0.433,0.5,?,0,0.293,0,0.333,0.801,0.607,0.538,0.5,0.5,?,0.5,0.5,0,0.333,0.932,0.654,0.583,0.577,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0.91,0.7,0.714,0.714,0,?,?,?,?,?,?,?,?,?,?,0,0.293,0,0.333,0.763,0.583,0.538,0.417,0.5,?,0.39,0,0.5,0.504,0.563,0.676,mismatch
S11377906#23014640 ==> 0,0.225,0,0.5,0.861,0.5,1,0.938,0.707,?,0,0,0,0.556,0.389,0.309,?,0,0.225,0,0.5,0.84,0.5,1,0.933,0.707,?,0,0.225,0,0.5,0.818,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.815,0.5,1,0.923,0.707,?,0,0.225,0,0.5,0.901,0.467,0.5,0.857,0.707,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0.186,0,0.317,0.688,0.185,0.486,mismatch
20690568#S10994040 ==> 0,0.225,0,0.5,0.799,0.5,0.906,0.938,0.707,?,0,0,0,0.616,0.3,0,?,0,0.225,0,0.5,0.764,0.5,0.9,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.327,0,0.273,0.726,0.387,0.447,mismatch
S1387765#22286840 ==> 0,0.225,0,0.5,0.921,0.5,0.938,0.938,0.707,?,0.289,0,0.2,0.917,0.155,0.333,?,0,0.225,0,0.5,0.92,0.5,0.933,0.933,0.707,?,0,0.225,0,0.5,0.838,0.5,1,0.929,0.707,?,0,0.225,0,0.5,0.805,0.5,1,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.917,0.5,0.917,0.917,0.707,?,0.154,0,0.36,0.477,0.396,0.601,mismatch
14935407#S0781753 ==> 0,0.38,0,0.25,0.82,0.5,0.9,0.581,0.408,?,0,0,0,0.27,0.375,0,?,0.408,0.52,0,0.25,0.804,0.556,0.929,0.58,0.408,?,0.408,0.52,0,0.25,0.771,0.548,0.923,0.571,0.408,?,0,0.38,0,0.25,0.795,0.513,0.875,0.523,0.408,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0.957,0.857,0.833,0.833,0.933,?,?,?,?,?,?,?,?,?,?,0.5,0.5,0,0.333,0.777,0.667,0.909,0.542,0.5,?,0.261,0,0.278,0.679,0.316,0.445,mismatch
17209475#S8319430 ==> 0,0.293,0,0,0.908,0.812,0.833,0.731,0.957,?,0.118,0,0.143,0.56,0.203,0.37,?,0,0.293,0,0,0.973,0.9,0.84,0.847,0.954,?,0,0.293,0,0,0.864,0.786,0.808,0.693,0.95,?,0,0.293,0,0.333,0.905,0.846,0.875,0.769,0.982,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0.733,0.4,0.2,0.2,0,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1,1,1,1,1,?,0,0,0.25,0.509,0.2,0.408,mismatch
15140572#S1382435 ==> 0,0.225,0,0.5,0.841,0.5,0.906,0.938,0.707,?,0,0,0,0.215,0.175,0,?,0,0.225,0,0.5,0.92,0.5,0.895,0.933,0.707,?,0,0.225,0,0.5,0.919,0.5,0.887,0.929,0.707,?,0,0.225,0,0.5,0.918,0.5,0.878,0.923,0.707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0.957,0.857,0.833,0.833,0.933,?,?,?,?,?,?,?,?,?,?,0,0.225,0,0.5,0.685,0.5,0.875,0.917,0.707,?,0.192,0,0.15,0.713,0.276,0.283,mismatch
